Genus,HS01_ave,HS03_ave,HS05_ave,HS09_ave,HS13_ave,HS15_ave,HS17_ave,HS19_ave,JW01,JW02,JW03,JW04,JW05,JW06,JW07,JW08,JW09,JW10,JW11,JW12,JW13,JW14,JW15,JW16,JW17,JW18,JW19,JW20,LZ01,LZ02_ave,LZ03,LZ04_ave,LZ05,LZ06_ave,LZ10,LZ11_ave,LZ13,LZ14_ave,LZ16,LZ17_ave,QZ01,QZ02,QZ03,QZ04,QZ05,QZ06,QZ07,QZ08,QZ09,YZ01,YZ02,YZ03,YZ04_ave,YZ05,YZ06_ave,YZ09,YZ10,YZ11,YZ12,YZ13,YZ14,YZ15,YZ16,YZ17,YZ18,YZ19,YZ20,YZ21,YZ22_ave,YZ24,YZ25,YZ26,YZ27,YZ28,YZ29_ave,YZ32_ave,YZ33_ave,MG01,MG02,MG03,MG04,MG05,MG06,MG07,MG08,MG09,MG10,MG11,MG12,MG13,MG14,MG15,AM01,AM02,AM03,AM04,AM05,AM06,AM07,AM08,AM09
Aggregatilinea,0.018838699,0.006801582,0.228301982,0.045061077,0.147135667,1.716448675,0.171037628,0.028947088,0.027423876,0.03372273,0.024538874,0.008433878,0.023114088,0,0,0,0,0.009889023,0,0.00323376,0,0,0,0.008414439,0.002764741,0,0,0,0.021857286,0.010390672,0,0.022777603,0.01935384,0.038203561,0.005796597,0.048257531,0.037501042,0.034333044,0.03851368,0.027857307,0,0.027866121,0,0.003321928,0.002924105,0,0,0.005329543,0,0.020689248,0.051380546,0.049405679,0.006368815,0.053270134,0.018566973,0.087362287,0.124016725,0.082854053,0.136547898,0.186899146,0.145096085,0.077969423,0.051726686,0.067946883,0.055972396,0.040856725,0.040671802,0.049615853,0.051478574,0,0.002475094,0.042258826,0.006713018,0.00746213,0.020134033,0.021682964,0.012687336,0,0.099663635,0.054206418,0,0,0,0,0,0.081926921,0,0.01659751,0,0.013263479,0,0,0.172151566,0,0.0199401,0.179521873,0.110643546,0.149856031,1.045800994,0.258645138,0.503529444
Agitococcus,0,0.00366239,0.000439042,0.004582482,0.211765353,0,0,0,0.036720104,0.009943882,0.025561327,0,0.007892615,0.053819244,0.068278158,0.076121648,0.009022522,0.019778046,0.249250921,0.523869194,0.322777783,0.087930521,0.058159296,0.152862312,0.026956227,0.148787272,0.010748726,0.019413051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004843694,0.011813125,0.010871456,0.010443922,0.028248883,0.007795337,0.00484212,0.006400683,0.010748194,0,0.003160923,0.121927189,0.067287204,0.082187316,0.048337534,0.043064261,0.031573725,0.024250594,0.287168777,0.201720191,0.019292073,0.013426037,0.197213428,0.224885587,0.071674244,0.145039324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138680487,0.214566282,0.428712149,0,0.12987013,0.017840004,0,0,0
Agrilactobacillus,0,0,0,0,0,0,0,0,0.001394434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agrobacterium,0,0,0,0,0,0,0,0.028947088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001797649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029666196,0.103953963,0.065225579,0.078638216,0.28249491,0.063989762,0.02108066,0.038062009,0,0.161953407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aidingimonas,0,0,0,0,0,0,0,0,0,0.003891084,0.003067359,0,0.002818791,0,0,0,0,0,0,0,0,0.002029166,0,0,0,0,0.001535532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akkermansia,0,0,0,0,0,0,0,0,0,0.000864685,0.00153368,0,0,0.013454811,0.034139079,0.051359184,0.01917286,0.013185364,0,0.004850641,0.003442963,0,0,0,0,0,0,0,0,0,0,0,0,0.001627068,0.010144045,0.019655809,0.01666713,0.025676838,0,0,0,0,0.010612838,0.001898245,0,0,0,0,0,0,0.012233463,0.013562343,0.000154084,0,0.0135216,0,0,0.020444507,0.001422374,0,0,0.016858254,0,0,0,0.008631703,0.009569836,0.010524575,0.011607491,0,0,0,0,0,0,0.028910619,0.004757751,0,0,0,0,0,0,0,0,0,0,0,0,0.019895219,0,0,0,0,0,0,0,0,0,0,0
Albibacterium,0.021455185,0.003139192,0,0,0,0,0,0,0.008831418,0.010376225,0.026072553,0.022324972,0.016912747,0.018260101,0.046467079,0.035768003,0.028195383,0.017580486,0.012374159,0.046889527,0.037011852,0.01961527,0,0.03015174,0.040088748,0.045608159,0.035317241,0.024477325,0,0,0,0,0,0,0.004347448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004617749,0.003542557,0,0,0,0,0,0,0.00275601,0,0,0.001882052,0.003463251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13263479,0.837706418,0.363229953,0,0,0,0,0,0,0,0,0
Albidiferax,0,0.001046397,0,0,0,0,0,0,0,0,0.001022453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003698022,0,0,0,0,0,0,0.001194244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcaligenes,0,0,0,0,0,0,0,0.067035361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007702736,0,0.009795878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldersonia,0,0.001569596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006400683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algicola,0,0,0,0,0,0,0,0,0.145485984,0.106788645,0.123205595,0.037704398,0.080617428,0,0.026552617,0.015591181,0.024811937,0.02966707,0.022980581,0.037188245,0.018936297,0.025702768,0.031723252,0.021036098,0.013823706,0.01271047,0.009980959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015659919,0.00807376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algiphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61162E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algisphaera,0,0,0,0,0,0,0,0,0.066932849,0,0,0.207374186,0.064268439,0.07880675,0,0,0,0,0.104296485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050374418,0,0,0,0.058067149,0,0,0,0.002388487,0,0,0.032637076,0,0,0,0,0,0,0.018986365,0.051976982,0.038584146,0.020139055,0.029848519,0.006587181,0.007202559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoriella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030583659,0.061030544,0.013559413,0.075013046,0.105549204,0.001046255,0,0,0.004267122,0,0,0.01264369,0.002463176,0,0,0,0,0,0.011046534,0,0,0,0,0,0,0,0.018838772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algorimarina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008378919,0.01111142,0.000340413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410891,0,0.010191654,0,0,0.002152053,0,0,0,0,0,0.007916142,0,0,0,0.007517553,0.004530805,0,0,0,0,0,0,0,0,0.028931,0,0.130095403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aliarcobacter,1.508142504,0.171085951,0,0.003054988,0,0,0.173752511,0.254429666,0.09946965,0.024643533,0.071571715,0.062509922,0.115006681,0.008649521,0.030345848,0.023845335,0.012405968,0.03186463,0.004419343,0.020211003,0,0.008116664,0.00679784,0,0,0,0,0,0.352630889,1.000215155,1.475805089,0.53653192,1.179293972,1.300092548,0.279685824,0.371192396,0.156948804,0.436895281,0.035432586,0.018450944,0,0.023625625,0.146457169,0.00806754,0.04824773,0,0.001705422,0.16077456,0.138680764,0.638411066,0.499125307,0.796303293,0.552802869,0.938206645,2.092265746,3.470427604,0.827014386,4.888389134,0.233269327,0.029856094,0.167248159,1.245403492,2.407754077,0.624715514,0.203342757,1.226852651,0.211134504,2.405617116,0.644453065,0.079505405,0.04826434,0.018373403,0,0.078885371,0.023956951,0.287223991,2.382624116,0.072327499,0.510776131,0.455333912,0.356859635,0.700969426,0.445486518,0.969033074,2.893518519,2.375880714,8.333333333,1.136929461,0.01159622,0.066317395,0.31775071,0.856850144,0,0,0,0.030585208,0.003627657,0.016412803,0.067722592,0.253351232,0.038915246
Aliicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aliidongia,0.011512538,0.015695959,0,0,0,0,0,0,0.010225852,0.012537938,0.004601039,0.005953326,0.002818791,0,0,0,0,0,0,0,0,0,0,0.00210361,0,0,0,0,0.007285762,0.012367159,0.010749881,0.037618534,0.014192816,0.013211794,0.024635539,0.009071912,0.009722492,0.016339806,0.009243283,0.006512098,0,0,0,0,0,0,0,0,0,0.007389017,0.014680156,0.025187209,0.032563135,0.018481475,0.066094387,0.014647569,0.012756006,0.03873696,0.024891544,0.016719412,0.014398848,0.044252916,0,0.003958071,0.022672363,0.012084384,0.013158524,0.018042128,0.027702636,0,0,0.048689517,0,0,0,0.003086811,0.036043569,0,0,0.065047702,0,0,0,0,0,0,0.081779522,0,0,0,0,0,0.002188367,0.028724196,0.02991015,0,0.002902126,0,0,0.001890681,0
Alistipes,0,0,0,0,0,0,0,0,0,0,0,0.002976663,0.002255033,0.021143275,0.043622156,0.024762464,0.023684121,0.026370728,0.012374159,0.021019443,0.016354074,0.037877763,0.012840364,0.011219252,0.004147112,0,0.006909895,0,0.040800268,0.052856898,0.027642551,0.029423759,0.070964079,0.189781231,0.037677883,0.015560849,0,0.043426924,0,0,0,0,0.015388616,0,0,0.016347734,0,0.108367383,0.11261995,0.059112136,0.066060702,0.069749194,0.033590363,0.065228735,0.061755366,0.013078187,0,0.0968424,0.012090179,0,0.006645622,0.084291268,0.00800532,0,0.007793625,0.036253151,0.025718934,0.034580746,0.064121678,0,0,0,0,0,0,0.003011523,0.026143602,0,0,0,0.158604282,0.149142431,0.140679953,0,0.033068783,0,0.057245666,0.049792531,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkalibacter,0.032967723,0,0.05597789,0.077902201,0,0.134917363,0.031221154,0.019805902,0.019057269,0.045828325,0.042943029,0.036216066,0.029879187,0.064390881,0.072071389,0.094464214,0.101503378,0.03186463,0.060103059,0.120457577,0.111035557,0.091312464,0.066467767,0.231397077,0.35250451,0.150282621,0.175050673,0.076808157,0.062657555,0.027896696,0,0.001161464,0,0.009697326,0,0.065015369,0.043056752,0.055633148,0.06624353,0.001582802,0,0.029077692,0,0.07830259,0.008772315,0,0,0,0.013961151,0.00886682,0.057497278,0.093967663,0.012583546,0.048921552,0.033299462,0.027202628,0,0.012374307,0.013512552,0.010151072,0,0.043199275,0.03325287,0.032324245,0.048178772,0.046611194,0.028709508,0,0.049148446,0.0272929,0,0.028478774,0.029729082,0.058631019,0.076575983,0.037443267,0.054209528,0,0.224243179,0,0.079302141,0,0,0,0,0,0,0.174273859,0,0,0,0,0.029178232,0,0.05383827,0.074800781,0,0,0.015596718,0,0.028763443
Alkalibaculum,0,0,0,0,0,0.013741583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07185133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010462549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012046091,0,0,0,0.11925412,0,0,0,0,0,0,0,0,0,0,0.197390593,0.102449474,0,0,0,0,0,0,0,0,0
Alkaliflexus,0.055469502,0.015695959,0.00768324,0.003513237,0.213140453,0,0.228050171,0.007617655,0.006972172,0,0,0.016371646,0.001127516,0.017299043,0.030345848,0,0.021428491,0,0.012374159,0.024253203,0.007746667,0.007440275,0,0.008414439,0.037324007,0.030654664,0.015355322,0,0.094714908,0.021910766,0.047606616,0.035553709,0.023224608,0,0.005796597,0.00308697,0.027778549,0.034576196,0.124784323,0.056709518,0,0.365288505,0,0.075929784,0.139869682,0,0.001705422,0.124356014,0.138680764,0,0.003670039,0.002906216,0.006163369,0,0,0.031387648,0.026220679,0.01129828,0.032003414,0.028064728,0.019936867,0,0.014779053,0.001979035,0.019838318,0.010358043,0.011962295,0,0,0.039159379,0.028463585,0.088192333,0.019180053,0.025584445,0.032994721,0.014756462,0,4.947200926,1.818861343,1.084128361,0.416336241,0.372856078,0.750293083,0.294923109,1.71957672,4.29297067,2.600588813,3.975103734,0.411665797,0.152530009,0.086659285,0.055881531,0,0,0,0,0,0,0,0,0
Alkalihalobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkalimarinus,0,0,0,0,0,0,0,0.004570593,0.009296229,0.006052798,0.001022453,0,0.003946308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886682,0,0,0,0,0.000302722,0.014647569,0.012047339,0.010222253,0.010667805,0.018510778,0.02104447,0,0.009236908,0.00857582,0.005668091,0.004603575,0.010766065,0,0.010615029,0,0,0,0,0.005330093,0.006587181,0,0.005766971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkaliphilus,0,0,0,0,0,0,0,0.04875299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003011523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkalitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025122658,0,0,0,0,0,0.018309461,0,0.005918147,0.022046796,0.014330925,0.026582489,0.069540296,0.009236908,0,0.021963852,0.020140639,0.002392459,0.004510532,0.021273208,0,0,0,0,0,0,0.00220845,0.040176565,0,0,0,0.059476606,0,0,0,0.082671958,0.081926921,0.106313379,0.099585062,0.057981098,0.099476093,0.07221607,0,0,0,0,0,0,0,0,0,0
Alkanindiges,0,0,0,0,0,0,0,0,0,0,0.015848023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046458567,0,0.000846075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004901925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allisonella,0,0,0,0,0,0,0,0,0,0,0.00153368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allofustis,0,0,0,0,0,0,0,0.018282371,0,0,0,0,0,0,0,0,0,0,0,0,0.012911111,0.00473472,0,0.011219252,0.017970818,0.024673266,0.006142129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allorhizobium,0,0,0,0,0,0,0,0,0,0,0,0.05060327,0.019731538,0,0,0,0.041729166,0.321942644,0,0,0.005164445,0.041936095,0.024170097,0,0,0,0.021497451,0,0,0.017618966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974702,0,0,0,0,0,0,0,0.004776611,0,0,0,0.01417334,0.049497227,0.078230567,0.007165462,0,0.047413839,0,0,0.006376602,0,0,0,0,0,0,0.101972385,0,0.061829075,0.022584622,0.008432264,0,0.231447997,0,0,0,0,0,0,0,0.245780764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altererythrobacter,0.01308243,0,0,0.006109977,0,0,0,0,0.013479532,0,0,0,0,0,0,0,0,0,0,0,0.006025185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021167794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000605445,0.004708147,0,0,0,0.004776975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alterileibacterium,0,0,0,0.007637471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014163259,0.023088747,0.014170227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162347075,0,0,0,0.008024014,0,0.00199401,0.014960156,0,0.006422401,0,0,0
Alterococcus,0.003139783,0.002092795,0,0,0,0,0,0,0,0.006917483,0.005112265,0,0.005073824,0,0,0,0,0,0.018561239,0,0,0,0.009063786,0.286090932,0.007603038,0.471782756,0,0.007596411,0,0,0,0,0,0.002342978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030852844,0,0.026641434,0,0,0.014115389,0.017818177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056532824,0.00519112,0,0.00166224,0,0,0,0,0
Amaricoccus,0.00366308,0,0,0,0,0.076203325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001301655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001362251,0,0,0,0.009245431,0.010748194,0,0,0,0,0,0,0,0,0.00414245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amedibacillus,0,0.057551849,0,0,0,0,0,0,0.026959064,0.085603853,0.026072553,0.119066518,0.245234833,0.017299043,0.047415387,0.006419898,0.027067567,0.020876827,0.263392818,0.203726909,0.099845927,0.120397175,0.229615922,0.50696996,0.224635227,0.166731465,0.264111541,0.075120065,0.271030352,1.019754136,0.273354116,0.000709784,0.060642031,0.328863018,0.166652175,0.335030747,0.272229784,0.417345871,0.058540794,0.077059824,0,0.01272149,0,0.011389468,0.007310262,0,0,0.005329543,0.007445947,0.211325885,0.360887171,0.437869937,0.1492049,0.168507567,0.290462126,0.018832589,0.007795337,0.016678413,0.004267122,0.014330925,0.079747466,0.265517496,0.004926351,0,0,0.011508937,0.02272836,0.033077235,0.168761696,0,0.017325661,0.00275601,0,0,0.002823078,0.060908049,0.065551238,0,0,0,0,0,0.468933177,6.551506214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ameyamaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001417334,0.001076027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aminicella,0,0.001046397,0.01536648,0.022148665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005512021,0.001918005,0,0,0,0.003460183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006380832,0,0.00507872,0,0,0.00983154,0
Aminiphilus,0.031921129,0,0.010976057,0.006109977,0.004125299,0,0,0.007617655,0,0,0,0,0,0,0,0.006419898,0,0,0,0,0,0,0,0,0,0,0,0,0.002914305,0.007510649,0.012285578,0.023939067,0.016773328,0.026553752,0.015940643,0.037295638,0.027778549,0.028497399,0.016946019,0.000180892,0.078367027,0,0.169805414,0.002372806,0.007310262,0.156211685,0.196976286,0,0,0,0,0,0,0,0.000554991,0.031387648,0.02126001,0,0.026313918,0.017316534,0,0.011590049,0,0.00857582,0.007085113,0.008056256,0.009569836,0,0.001380817,0,0,0,0,0.021320371,0,0.001806914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aminipila,0.120881651,0.289328841,0.031830565,0.209877694,0.254393444,0.119926545,0.10859532,0.627694745,0.668398864,1.092529983,0.80109198,1.232834577,0.836617225,0.62757083,1.009947748,0.941890752,1.308265758,0.742775519,0.723004446,1.182747888,0.726465196,0.993614891,0.685071188,1.246038202,1.577976071,1.404880821,2.049167742,0.902284832,0.122400804,0.072226467,0.152034031,0.036844224,0.34707886,0.308231793,0.073906617,0.236247706,0.277785494,0.306225466,0.378974612,0.347628443,0,0.030289262,0,0.016135079,0.027291645,0,0,0.018653402,0.009307434,0.218714902,0.878362673,0.893177173,0.215307036,0.48812837,0.681074907,0.575963339,0.234568776,0.838224771,0.324301259,0.200035827,0.206014288,0.439368237,0.969875363,0.625375192,0.490289852,0.605945517,0.318197043,0.290177565,0.572521143,0.093745179,0.107666605,0.358281352,0.145768401,0.232392039,0.234119404,0.418099754,1.140226306,0.622016491,0.211785225,0.617953166,0,0,0,0,1.07473545,1.212518434,0,0.838174274,0.260914942,0.019895219,0.182947379,0.242153302,0.315489629,0.339153155,0.315452381,0.21675604,0.2825945,0.284726459,0.128878144,0.149741922,0.159383312
Aminivibrio,0.64836522,0.244856957,4.73572948,12.54240705,1.669371029,7.500406001,3.347450725,3.853009735,0.09946965,0.088197909,0.121160689,0.036216066,0.033825494,0.132625995,0.168798779,0.20910525,0.058646396,0.048346336,0.136115751,0.098629694,0.101567409,0.03923054,0.019638204,0.163380361,0.052530084,0.091216317,0.054511394,0.026165416,1.120550221,0.469782626,0.319425035,0.352504375,0.648998761,0.687338676,0.455032896,1.098772331,2.257007139,2.293359814,1.854818832,0.947103224,0,0.339845525,0,0.881260055,0.947409974,0.027246224,0.028139469,0.070172322,0.086559135,0.186203228,0.324186781,0.302246505,0.234670288,0.426161071,0.150856654,0.657571224,0.77882503,0.486902065,0.635089965,0.619215382,0.532757379,0.635345436,1.017907286,1.096385622,0.885639184,0.789513057,0.608282693,0.640495557,0.591334771,0.066452279,0.049501887,0.200270089,0.128506353,0.094875649,0.255919837,0.297689033,0.178247466,0,0,0.108412836,0,0.343027591,0.093786635,0.189593427,0,0,0,0.074688797,1.148025744,1.518668347,1.608011169,0.996553972,2.049770769,1.981969511,1.941766932,2.637641747,6.650946819,5.756969198,16.71927139,13.08615832,8.81548759
Aminobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021684881,0,0,0,0.000390496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028078264,0,0,0.019414613,0,0.000605445,0,0,0.009146227,0.025602731,0,0,0.032662867,0,0,0,0,0,0,0.000388355,0,0,0,0,0,0,0,0,0,0,0.477016479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aminobacterium,0,0,0.025244931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011657219,0.000338826,0.019964065,0,0,0,0,0.001637984,0,0,0,0.001628024,0.001224485,0.657276995,0,0.229213035,0.062868254,0,0,0.099484811,0.087489878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007227655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033700833,0,0,0,0,0,0,0,0,0,0
